"","hhid","exinc","inc","age","gender","nmembers","nkids","college","working","year"
"10167",59857,25486.002,26044.09,42,0,1,0,0,1,2020
"10369",61260,2543.3308,30143.18,43,1,4,2,0,1,2019
"863",3860,51927.238,54080.629,69,0,2,0,0,0,2017
"6775",36025,0,58873.398,54,1,5,2,0,1,2019
"4579",20965,34077.727,34802.785,34,0,4,2,0,1,2018
"6336",33452,38792.758,37970.824,61,1,2,0,0,1,2014
"204",825,42387.711,53134.535,62,0,2,0,0,1,2011
"6094",31589,34136.359,32555.111,43,0,5,3,0,1,2020
"2681",13196,62354.988,60421.5,55,1,4,2,0,1,2018
"7730",43016,25433.309,25433.309,52,0,2,0,0,0,2019
"8394",47932,15588.987,14257.62,41,1,1,0,0,1,2017
"3950",16370,1.8839488,21665.41,65,1,1,0,0,1,2019
"5618",28594,35922.531,65077.051,65,0,2,0,1,0,2012
"12874",78379,42053.363,42536.734,31,1,2,0,1,1,2018
"1932",12389,62800,60000,61,0,2,0,0,1,2015
"12328",74588,26941.986,26548.672,46,1,1,0,0,1,2017
"9324",54242,24975.418,31465.094,54,0,2,0,1,1,2017
"783",3016,35778.141,37281.594,74,0,2,0,0,0,2013
"5274",25572,47886.762,48843.699,67,0,2,0,0,0,2016
"3456",13883,363179.06,44265.594,55,1,3,1,0,0,2014
"6057",31439,0,21665.41,46,1,4,2,0,1,2019
"3822",15441,33777.594,37327.156,79,0,1,0,0,0,2012
"10315",60876,51503.453,44697.277,31,0,2,0,0,1,2013
"1702",11934,48289.738,44265.594,48,0,4,2,0,1,2014
"9476",55471,51340,4001,64,0,2,0,0,1,2015
"4290",18915,33534.289,33911.078,49,0,1,0,0,1,2019
"9069",52446,30708.365,21665.41,72,1,1,0,0,0,2019
"1650",11745,28629.895,30025.113,66,0,1,0,1,0,2020
"9589",56549,29083.537,2773.925,62,1,2,0,0,1,2011
"9764",57459,36500,121000,43,0,4,2,0,1,2015
"9174",53347,51526,50866.617,71,0,2,0,0,0,2019
"4360",19263,25769.617,23138.832,68,0,2,0,0,0,2014
"8719",50321,1863.8068,23177.842,65,0,2,0,0,0,2012
"4867",23038,29306.221,22926.635,70,0,2,0,0,1,2016
"7502",41330,3155.6143,41917.859,41,0,4,2,0,1,2019
"8760",50580,966.74402,193.3488,27,0,1,0,0,0,2018
"10008",58856,53483.398,40926.426,37,1,4,2,0,1,2020
"14281",88421,43716.863,29764.674,56,0,2,0,0,1,2020
"1276",10607,49400,44000,90,0,2,0,0,0,2015
"11097",66497,33352.668,37703.016,41,1,3,1,0,1,2018
"9184",53416,37505.207,38481.883,83,0,2,0,0,0,2012
"6969",37258,25644.051,17699.115,48,0,4,2,0,1,2017
"1024",9512,31206.826,32507.111,25,1,3,1,0,1,2013
"7606",42386,16814.242,16484.551,60,0,2,0,1,1,2019
"5261",25561,1771.0751,21345.707,39,1,1,0,0,1,2018
"2782",13250,26843.658,35398.23,64,0,2,0,0,0,2017
"5168",24980,29144.543,32423.795,28,0,1,0,1,1,2017
"7895",44399,33352.668,2900.2319,39,1,1,0,0,1,2018
"11572",69341,2320.1855,9909.126,59,0,1,0,0,1,2018
"9423",55118,41297.934,43824.977,36,1,1,0,0,1,2017
"6502",34233,26826.316,26837.021,70,0,2,0,0,0,2014
"2137",12688,65080.551,64872.508,50,0,2,0,0,1,2011
"11488",68994,73564.594,70108.648,55,0,6,4,0,1,2016
"4102",17431,16928.658,16742.629,78,1,1,0,0,0,2020
"3355",13794,27067.25,27904.381,89,0,2,0,0,0,2020
"12023",72824,11.961722,3987.2407,40,1,2,0,0,0,2016
"13976",86226,14074.96,9968.1025,54,1,2,1,0,0,2016
"9890",58170,50227.887,40926.426,43,1,4,2,0,1,2020
"9275",53879,22560.287,9545.9688,75,0,2,0,0,0,2019
"12738",77678,19404.672,1978.1462,73,1,2,0,0,0,2019
"3176",13564,82283.625,47744.82,59,0,2,0,0,1,2013
"13025",79562,38546.016,31322.506,36,1,2,0,0,1,2018
"2687",13199,38700,44000,45,0,2,0,0,1,2015
"1156",10220,59427.063,58919.137,63,0,2,0,0,1,2013
"4813",22790,23904.754,2790.438,66,0,1,0,0,0,2020
"11408",68568,76372.773,101508.12,46,1,2,0,0,1,2018
"7993",44783,29201.205,30048.982,80,0,2,0,0,0,2019
"3462",13888,49535.902,45876.453,45,0,4,2,1,1,2011
"6282",32914,42600.688,40926.426,62,0,2,0,0,1,2020
"13589",83379,25908.74,22235.111,30,1,2,0,0,1,2018
"12019",72820,15350,24176,44,0,1,0,0,1,2015
"3139",13534,46007.719,44697.277,64,0,1,0,1,1,2013
"11552",69242,10412.586,10360.865,63,1,1,0,1,0,2017
"9280",53882,59488.012,66030.07,60,1,2,0,1,1,2013
"12215",74107,49266.766,49652.125,73,1,2,0,0,0,2020
"1740",12099,36000,32000,65,0,1,0,0,0,2015
"699",2471,8621.4082,9110.7871,61,1,1,0,0,0,2012
"8596",49202,28855.375,36252.898,47,0,1,0,0,0,2018
"2636",13159,34853.051,37678.977,73,0,2,0,1,0,2019
"4240",18539,23115.369,1301.541,50,1,2,1,0,1,2012
"4512",20324,27515.09,32193.158,67,0,2,0,0,0,2014
"13252",81260,58679.184,46943.348,34,1,5,3,1,1,2011
"13257",81283,38733.859,36443.148,51,0,3,1,0,1,2012
"274",1049,48521.449,83298.625,84,0,2,0,1,0,2012
"9144",53109,17294.656,16945.773,45,1,1,0,0,1,2016
"9400",54806,43251.789,29764.674,41,0,2,0,1,1,2020
"10561",62597,20491.461,33319.449,66,0,2,0,0,0,2012
"225",844,0,31465.094,59,0,2,0,0,1,2017
"7253",39286,21207.33,13487.117,24,0,1,0,0,0,2020
"2537",13059,48874.426,49077.137,63,1,2,0,0,0,2011
"1522",11183,18323.877,16742.629,68,0,1,0,0,0,2020
"5858",30138,32973.676,34415.402,47,1,2,0,0,0,2020
"8558",48948,48729.695,53997.293,73,0,2,0,0,0,2012
"9358",54565,15448.38,16484.551,67,0,1,0,0,0,2019
"11373",68317,1557.9946,17672.775,66,1,1,0,0,0,2020
"6369",33560,51553.344,48367.594,41,1,3,2,1,1,2020
"5623",28611,0,4024.1448,40,1,2,1,1,0,2014
"5302",26034,21252.533,25605.463,72,0,1,0,0,0,2011
"3704",14758,25348.027,24914.926,31,1,1,0,0,1,2018
"8156",46127,35634.219,31465.094,37,0,5,3,0,1,2017
"5068",24412,22607.385,22607.385,65,1,2,0,0,0,2019
"10263",60630,32890.855,3146.5093,48,0,2,0,0,1,2017
"7903",44442,25171.025,32193.158,65,1,2,0,0,0,2014
"8863",51218,47065.391,58134.129,48,0,1,0,1,1,2020
"6567",34639,2511.3943,30136.732,70,0,2,0,0,0,2020
"12581",76258,35714.285,44265.594,47,1,2,0,0,1,2014
"13163",80595,23724.082,22926.635,27,1,1,0,0,1,2016
"4395",19472,26941.986,22615.535,34,1,1,0,0,1,2017
"10044",59195,11750.773,11600.928,21,1,1,0,0,0,2018
"5486",27578,56518.461,62670.496,74,1,2,0,0,0,2019
"879",4003,61589.539,62877.262,50,1,5,3,0,1,2014
"11525",69059,1868.2399,17699.115,69,1,1,0,0,0,2017
"12195",73959,44200.332,46855.477,52,1,3,1,0,0,2012
"9483",55497,1160.0928,22235.111,63,0,1,0,0,0,2018
"13008",79422,0,32193.158,71,0,2,0,0,0,2014
"4793",22503,24555.855,28132.268,80,0,1,0,0,0,2020
"3084",13496,46950,45000,53,1,5,3,0,0,2015
"9462",55422,44809.559,46943.348,63,0,2,0,0,0,2011
"12155",73624,52687.547,46403.711,47,0,3,1,0,1,2018
"1689",11866,37600,37000,63,1,2,0,0,0,2015
"6173",32215,2796.7808,331991.94,73,0,2,0,0,0,2014
"12495",75679,31592.848,4063.3889,23,1,2,0,0,0,2013
"9303",54062,33891.547,38875.598,77,0,2,0,0,0,2016
"14015",86332,37944.703,33836.039,25,0,1,0,1,1,2018
"8233",46763,28569.346,28738.025,74,0,2,0,0,0,2012
"5882",30260,0,4000,36,1,3,2,0,0,2015
"9212",53642,53018.324,58134.129,37,1,3,1,1,1,2020
"5308",26073,2002,30028,40,0,6,1,0,1,2015
"1950",12434,49979.176,49979.176,50,0,1,0,0,1,2012
"2650",13176,38476.41,42819.027,67,0,2,0,0,0,2018
"4971",23846,23800,22000,82,0,2,0,0,0,2015
"9541",56056,1523.7709,23364.486,67,0,2,0,0,0,2013
"9827",57847,41139.441,34140.617,29,0,2,0,1,1,2011
"13878",85502,43264.504,61455.262,43,1,1,0,0,0,2017
"8509",48759,66898.688,3286.9297,27,1,2,0,0,0,2018
"13516",82705,72551.391,58134.129,34,1,2,0,0,1,2020
"5599",28463,2218.6775,30935.809,54,1,1,0,0,1,2018
"1700",11934,36274.406,24538.568,45,0,4,2,0,1,2011
"12664",77076,25135.344,22235.111,50,0,2,0,0,1,2018
"11178",66967,42923.434,42536.734,32,1,2,0,0,1,2018
"10747",63726,35700.828,37678.977,64,0,2,0,0,1,2019
"13572",83210,64800,63000,37,0,4,2,0,1,2015
"10571",62651,31320,30000,79,0,2,0,0,0,2015
"3967",16538,34600,32000,46,0,4,2,0,1,2015
"2716",13216,26672.357,26672.357,43,0,1,0,0,1,2011
"11103",66541,31810.994,29764.674,54,1,2,0,0,1,2020
"13799",85049,31236.984,31236.984,59,1,1,0,0,1,2012
"2898",13352,37412.992,37703.016,59,0,1,0,1,1,2018
"9033",52226,65420.563,66507.516,36,0,4,2,0,1,2013
"3428",13848,28531.188,32193.158,53,0,1,0,0,1,2014
"10446",61873,31694.434,32507.111,31,0,4,2,0,1,2013
"12716",77492,5502.3926,3987.2407,24,1,1,0,0,0,2016
"1070",9851,33444.398,32069.971,26,0,1,0,0,1,2012
"2591",13109,22042.201,21665.41,85,0,2,0,0,0,2019
"1440",11001,25433.309,25433.309,71,0,2,0,0,0,2019
"2449",12964,39872.41,39872.41,62,0,4,2,0,1,2016
"10142",59710,56582.105,73746.313,65,0,2,0,0,0,2017
"12600",76532,67854.477,64013.656,60,1,2,0,0,1,2011
"13971",86221,38782.438,40926.426,40,1,4,2,0,1,2020
"14183",87608,48490.945,44265.594,40,0,4,2,0,1,2014
"10040",59171,42249.012,34140.617,46,0,5,3,0,1,2011
"10869",64622,14749.263,22615.535,61,1,1,0,0,0,2017
"2011",12499,36642.805,41446.871,51,0,1,0,0,1,2019
"12477",75552,45321.93,44265.594,61,0,5,2,0,1,2014
"5909",30459,86093.055,63490.449,34,1,2,0,0,1,2013
"11250",67682,75962.875,120025.6,58,0,2,0,0,1,2011
"10416",61630,2120.7329,2232.3506,69,0,2,0,0,0,2020
"1290",10660,39322.156,39322.156,67,0,2,0,0,0,2012
"882",4019,13368.55,15237.708,53,0,1,0,0,1,2013
"9957",58569,23625.572,22907.121,72,0,1,0,0,0,2012
"1636",11652,39114.688,44265.594,46,0,2,0,0,1,2014
"12397",74991,26355.662,24920.256,71,0,2,0,0,0,2016
"7240",39202,31480,26000,45,0,4,2,0,0,2015
"4915",23364,197814.63,235493.59,50,0,5,3,0,1,2019
"2837",13288,22795.824,17401.393,53,1,1,0,0,0,2018
"7571",41981,49899.395,28169.014,51,0,5,3,0,1,2014
"12739",77678,21756.115,21393.359,74,1,2,0,0,0,2020
"5755",29516,35712.883,28455.26,30,0,1,0,0,1,2017
"9048",52262,33692.184,2990.4307,78,0,2,0,0,0,2016
